"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64569,"Melbourne Boomers","Boomers","home","Amelia","Todhunter","A",,"A. Todhunter","G","0","17:45","6","0","2","0","2","2","2","100","0","0","0","2","2","100","2","2","100","1","1","2","8","0","1","0","0","2","1"
"2014",64569,"Melbourne Boomers","Boomers","home","Natalie","Burton","N",,"N. Burton","","1","26:14","9","2","2","0","8","4","9","44","0","0","0","4","9","44","1","2","50","4","0","4","2","1","1","0","2","3","2"
"2014",64569,"Melbourne Boomers","Boomers","home","Rebecca","Allen","R",,"R. Allen","F","1","27:47","19","0","0","0","8","7","16","43","1","4","25","6","12","50","4","4","100","5","1","6","2","2","1","2","1","2","3"
"2014",64569,"Melbourne Boomers","Boomers","home","Tess","Madgen","T",,"T. Madgen","","1","32:12","18","0","0","0","6","6","12","50","3","5","60","3","7","42","3","4","75","2","2","4","1","1","0","0","0","1","2"
"2014",64569,"Melbourne Boomers","Boomers","home","Shanae","Greaves","S",,"S. Greaves","","0","10:56","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","3","0","3","0","0","0","0","0","2","4"
"2014",64569,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O",,"O. Thompson","FWD","1","29:00","9","0","0","0","6","3","8","37","0","0","0","3","8","37","3","3","100","7","1","8","3","1","0","2","1","1","2"
"2014",64569,"Melbourne Boomers","Boomers","home","Mikaela","Dickson","M",,"M. Dickson","GRD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64569,"Melbourne Boomers","Boomers","home","Jessica","May","J",,"J. May","","0","05:19","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"2014",64569,"Melbourne Boomers","Boomers","home","Lucy","Dawson","L",,"L. Dawson","FWD","0","01:41","4","0","0","0","2","1","1","100","0","0","0","1","1","100","2","2","100","0","0","0","0","0","0","0","0","0","1"
"2014",64569,"Melbourne Boomers","Boomers","home","Shannon","Perrett","S",,"S. Perrett","GRD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64569,"Adelaide Lightning","Lightning","away","Kerryn","Harrington","K",,"K. Harrington","","0","20:23","0","0","0","0","0","0","5","0","0","4","0","0","1","0","0","0","0","3","0","3","1","2","0","0","0","1","0"
"2014",64569,"Adelaide Lightning","Lightning","away","Emma","Langford","E",,"E. Langford","","1","15:12","6","4","0","0","4","2","6","33","0","0","0","2","6","33","2","2","100","3","2","5","2","2","1","0","0","1","1"
"2014",64569,"Adelaide Lightning","Lightning","away","Carley","Mijovic","C",,"C. Mijovic","F","0","22:10","9","0","0","0","4","4","13","30","1","5","20","3","8","37","0","0","0","4","0","4","0","0","0","1","1","4","1"
"2014",64569,"Adelaide Lightning","Lightning","away","Laura","Hodges","L",,"L. Hodges","","1","27:05","17","0","0","0","14","8","14","57","0","0","0","8","14","57","1","1","100","0","3","3","2","0","0","0","2","1","3"
"2014",64569,"Adelaide Lightning","Lightning","away","Angela","Marino","A",,"A. Marino","GRD","1","37:00","6","0","0","0","2","2","12","16","1","6","16","1","6","16","1","2","50","2","0","2","3","0","0","0","1","2","2"
"2014",64569,"Adelaide Lightning","Lightning","away","Alex","Bunton","A",,"A. Bunton","CEN","0","12:59","10","0","2","0","8","4","7","57","0","0","0","4","7","57","2","4","50","3","4","7","0","2","0","1","0","4","2"
"2014",64569,"Adelaide Lightning","Lightning","away","Jessica","Foley","J",,"J. Foley","","1","27:20","4","0","0","0","0","1","8","12","0","1","0","1","7","14","2","2","100","2","0","2","0","2","0","0","0","4","2"
"2014",64569,"Adelaide Lightning","Lightning","away","Jennifer","Screen","J",,"J. Screen","F","1","22:35","10","0","3","0","2","4","6","66","2","3","66","2","3","66","0","0","0","3","1","4","3","3","0","1","0","1","2"
"2014",64569,"Adelaide Lightning","Lightning","away","Kathleen","Scheer","K",,"K. Scheer","FWD","0","15:12","4","0","0","0","4","2","6","33","0","0","0","2","6","33","0","0","0","3","3","6","1","1","0","1","0","2","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Hayley","Moffatt","H",,"H. Moffatt","","1","20:37","2","2","2","0","0","1","2","50","0","0","0","1","2","50","0","0","0","0","2","2","1","3","0","0","0","1","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Tahlia","Tupaea","T",,"T. Tupaea","","0","20:16","10","0","0","0","4","4","4","100","2","2","100","2","2","100","0","0","0","1","0","1","2","0","1","0","0","2","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Leilani","Mitchell","L",,"L. Mitchell","","1","26:37","7","0","0","0","4","3","7","42","0","1","0","3","6","50","1","1","100","1","1","2","3","4","2","0","1","2","3"
"2014",64570,"Sydney Uni Flames","Flames","home","Maddison","Penn","M",,"M. Penn","","0","01:19","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Kate","Oliver","K",,"K. Oliver","","0","11:45","6","0","2","0","4","3","6","50","0","1","0","3","5","60","0","0","0","1","2","3","0","0","1","0","0","0","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Katie-Rae","Ebzery","K",,"K. Ebzery","","1","29:57","12","0","2","0","2","4","14","28","1","2","50","3","12","25","3","3","100","0","3","3","3","1","1","0","2","1","2"
"2014",64570,"Sydney Uni Flames","Flames","home","Nicole","How","N",,"N. How","","0","01:49","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64570,"Sydney Uni Flames","Flames","home","Casey","Samuels","C",,"C. Samuels","","0","20:25","15","8","0","0","2","5","11","45","3","5","60","2","6","33","2","2","100","1","1","2","1","0","3","0","1","2","1"
"2014",64570,"Sydney Uni Flames","Flames","home","Kate","Seebohm","K",,"K. Seebohm","","0","01:19","2","2","0","0","0","1","2","50","0","0","0","1","2","50","0","0","0","0","0","0","0","0","1","0","0","0","1"
"2014",64570,"Sydney Uni Flames","Flames","home","Rohanee","Cox","R",,"R. Cox","","0","14:38","8","4","0","0","6","4","8","50","0","1","0","4","7","57","0","0","0","4","0","4","2","1","1","2","0","1","3"
"2014",64570,"Sydney Uni Flames","Flames","home","Paris","Johnson","P",,"P. Johnson","","1","27:06","10","4","2","0","6","5","12","41","0","0","0","5","12","41","0","0","0","7","2","9","1","2","0","2","1","2","1"
"2014",64570,"Sydney Uni Flames","Flames","home","Mikaela","Ruef","M",,"M. Ruef","","1","24:04","8","0","2","0","6","3","6","50","0","0","0","3","6","50","2","2","100","12","0","12","3","3","0","3","0","4","2"
"2014",64570,"West Coast Waves","Waves","away","Lindsey","Moore","L",,"L. Moore","GRD","1","27:35","9","2","0","0","6","4","8","50","1","2","50","3","6","50","0","0","0","3","1","4","3","0","2","0","0","0","0"
"2014",64570,"West Coast Waves","Waves","away","Kate","Fielding","K",,"K. Fielding","","0","05:56","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2014",64570,"West Coast Waves","Waves","away","Antonia","Edmondson","A",,"A. Edmondson","","1","20:11","6","0","2","0","6","3","9","33","0","0","0","3","9","33","0","0","0","2","0","2","0","2","0","0","1","1","0"
"2014",64570,"West Coast Waves","Waves","away","Cassie","Harberts","C",,"C. Harberts","FWD","1","32:28","7","0","2","0","2","1","5","20","0","0","0","1","5","20","5","6","83","8","3","11","3","1","1","0","2","3","3"
"2014",64570,"West Coast Waves","Waves","away","Darcee","Garbin","D",,"D. Garbin","FWD","0","20:43","6","4","0","0","6","3","8","37","0","3","0","3","5","60","0","0","0","0","0","0","0","2","2","2","1","3","1"
"2014",64570,"West Coast Waves","Waves","away","Ebony","Antonio","E",,"E. Antonio","GRD","0","08:06","8","0","0","0","0","2","3","66","2","3","66","0","0","0","2","2","100","2","0","2","0","0","0","0","0","1","1"
"2014",64570,"West Coast Waves","Waves","away","Zoe","Harper","Z",,"Z. Harper","","1","20:51","4","0","0","0","0","0","6","0","0","0","0","0","6","0","4","4","100","1","4","5","2","2","0","2","0","2","2"
"2014",64570,"West Coast Waves","Waves","away","Sarah","Graham","S",,"S. Graham","GRD","0","21:29","2","0","2","0","2","1","11","9","0","5","0","1","6","16","0","0","0","2","1","3","0","3","0","0","2","2","4"
"2014",64570,"West Coast Waves","Waves","away","Shani","Amos","S",,"S. Amos","GRD","0","13:22","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","1","1","4","0","0","0","0","0"
"2014",64570,"West Coast Waves","Waves","away","Deanna","Smith","D",,"D. Smith","","1","29:15","13","0","0","0","2","4","9","44","3","6","50","1","3","33","2","2","100","5","0","5","0","2","0","1","1","2","4"
"2014",64571,"Townsville Fire","Fire","home","Alex","Wilson","A",,"A. Wilson","","0","12:18","6","2","0","0","4","3","6","50","0","1","0","3","5","60","0","0","0","2","0","2","1","0","0","0","0","2","0"
"2014",64571,"Townsville Fire","Fire","home","Rachael","McCully","R",,"R. McCully","G","1","32:14","4","0","0","0","2","2","6","33","0","1","0","2","5","40","0","0","0","2","0","2","7","5","0","0","1","2","4"
"2014",64571,"Townsville Fire","Fire","home","Rosie","Fadljevic","R",,"R. Fadljevic","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64571,"Townsville Fire","Fire","home","Stephanie","Cumming","S",,"S. Cumming","G","1","18:43","2","0","0","0","0","0","6","0","0","3","0","0","3","0","2","2","100","1","0","1","3","2","0","0","1","1","1"
"2014",64571,"Townsville Fire","Fire","home","Suzy","Batkovic","S",,"S. Batkovic","","1","34:01","30","6","2","0","24","13","20","65","0","1","0","13","19","68","4","5","80","11","3","14","3","3","0","3","0","4","5"
"2014",64571,"Townsville Fire","Fire","home","Mia","Newley","M",,"M. Newley","FWD","1","32:11","14","0","0","0","4","4","8","50","2","3","66","2","5","40","4","4","100","5","0","5","3","2","1","1","0","1","2"
"2014",64571,"Townsville Fire","Fire","home","Kate","Gaze","K",,"K. Gaze","GRD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64571,"Townsville Fire","Fire","home","Jacqui","Zelenka","J",,"J. Zelenka","FWD","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64571,"Townsville Fire","Fire","home","Cayla","Francis","C",,"C. Francis","","1","31:45","18","2","0","0","8","8","17","47","1","4","25","7","13","53","1","2","50","7","3","10","1","3","0","0","1","3","3"
"2014",64571,"Townsville Fire","Fire","home","Micaela","Cocks","M",,"M. Cocks","GRD","0","24:32","9","0","2","0","4","3","10","30","1","6","16","2","4","50","2","2","100","0","1","1","3","0","0","0","0","2","2"
"2014",64571,"Townsville Fire","Fire","home","Jillian","Harmon","J",,"J. Harmon","FWD","0","14:13","4","0","0","0","0","2","4","50","0","0","0","2","4","50","0","0","0","2","1","3","1","0","1","0","0","0","1"
"2014",64571,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","F","0","21:16","6","2","2","0","4","3","4","75","0","0","0","3","4","75","0","0","0","6","3","9","1","1","0","0","0","2","0"
"2014",64571,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","F","1","33:48","4","0","0","0","4","2","9","22","0","3","0","2","6","33","0","0","0","6","0","6","1","2","0","1","0","5","2"
"2014",64571,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","G","0","06:27","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","3","1","4","0","0","0","0","0","2","0"
"2014",64571,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","","1","36:30","23","3","0","0","2","8","18","44","4","9","44","4","9","44","3","4","75","6","2","8","2","3","2","0","0","3","4"
"2014",64571,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","F","1","28:56","13","0","4","0","6","6","11","54","1","3","33","5","8","62","0","1","0","1","3","4","2","0","0","2","1","3","2"
"2014",64571,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","C","0","05:24","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2014",64571,"Dandenong Rangers","Rangers","away","Teyla","Evans","T",,"T. Evans","G","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64571,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64571,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","G","1","36:25","23","4","0","0","6","10","20","50","2","3","66","8","17","47","1","4","25","4","0","4","4","5","2","0","2","0","5"
"2014",64571,"Dandenong Rangers","Rangers","away","Kathleen","MacLeod","K",,"K. MacLeod","G","1","31:10","23","2","0","0","10","9","13","69","3","3","100","6","10","60","2","3","66","1","1","2","2","1","0","0","1","2","2"
"2014",64572,"Bendigo Spirit","Spirit","home","Tessa","Lavey","T",,"T. Lavey","G","0","15:22","3","0","0","0","0","1","3","33","1","2","50","0","1","0","0","0","0","1","0","1","4","0","1","0","0","0","0"
"2014",64572,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A",,"A. Wilson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64572,"Bendigo Spirit","Spirit","home","Heather","Oliver","H",,"H. Oliver","G","0","17:12","3","0","0","0","2","1","2","50","0","0","0","1","2","50","1","1","100","2","4","6","2","0","1","1","0","2","4"
"2014",64572,"Bendigo Spirit","Spirit","home","Kristi","Harrower","K",,"K. Harrower","G","0","01:46","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","2","50","0","0","0","0","0","0","0","0","0","1"
"2014",64572,"Bendigo Spirit","Spirit","home","Tayla","Roberts","T",,"T. Roberts","C","0","07:26","4","2","0","0","2","2","4","50","0","0","0","2","4","50","0","0","0","1","0","1","0","1","0","1","0","0","0"
"2014",64572,"Bendigo Spirit","Spirit","home","Belinda","Snell","B",,"B. Snell","G","1","32:37","17","6","8","0","2","6","13","46","4","8","50","2","5","40","1","2","50","2","0","2","4","2","0","0","0","2","3"
"2014",64572,"Bendigo Spirit","Spirit","home","Chelsea","Aubry","C",,"C. Aubry","F","0","14:18","4","2","0","0","2","2","5","40","0","2","0","2","3","66","0","0","0","0","1","1","0","1","0","0","0","1","0"
"2014",64572,"Bendigo Spirit","Spirit","home","Sara","Blicavs","S",,"S. Blicavs","","1","19:52","4","0","2","0","2","2","6","33","0","0","0","2","6","33","0","0","0","1","3","4","2","2","1","0","0","4","1"
"2014",64572,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G",,"G. Richards","C","1","26:26","15","2","2","0","14","7","16","43","0","0","0","7","16","43","1","2","50","1","3","4","3","0","1","0","0","3","4"
"2014",64572,"Bendigo Spirit","Spirit","home","Kelly","Wilson","K",,"K. Wilson","G","1","26:58","8","4","0","2","4","2","8","25","0","2","0","2","6","33","4","4","100","2","2","4","4","2","1","1","0","2","3"
"2014",64572,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K",,"K. Griffin","F","1","29:03","14","0","4","0","6","5","12","41","0","2","0","5","10","50","4","6","66","6","3","9","1","0","2","3","1","2","5"
"2014",64572,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J",,"J. Chalmers","G","0","08:54","2","0","0","0","2","1","2","50","0","1","0","1","1","100","0","0","0","0","1","1","2","2","1","0","0","0","0"
"2014",64572,"Adelaide Lightning","Lightning","away","Kerryn","Harrington","K",,"K. Harrington","G","1","32:22","4","0","0","0","0","0","3","0","0","1","0","0","2","0","4","4","100","3","0","3","0","2","0","0","1","4","4"
"2014",64572,"Adelaide Lightning","Lightning","away","Emma","Langford","E",,"E. Langford","","1","17:19","4","2","0","0","4","2","3","66","0","0","0","2","3","66","0","0","0","2","0","2","1","1","0","0","1","0","0"
"2014",64572,"Adelaide Lightning","Lightning","away","Carley","Mijovic","C",,"C. Mijovic","F","0","20:25","7","2","0","0","4","3","9","33","1","4","25","2","5","40","0","0","0","4","0","4","0","3","0","1","0","1","1"
"2014",64572,"Adelaide Lightning","Lightning","away","Laura","Hodges","L",,"L. Hodges","","1","33:43","20","4","0","0","8","9","13","69","0","0","0","9","13","69","2","2","100","2","0","2","2","1","0","0","1","4","4"
"2014",64572,"Adelaide Lightning","Lightning","away","Angela","Marino","A",,"A. Marino","GRD","1","38:58","2","0","0","0","0","0","8","0","0","4","0","0","4","0","2","2","100","3","0","3","4","4","1","0","3","4","3"
"2014",64572,"Adelaide Lightning","Lightning","away","Alex","Bunton","A",,"A. Bunton","CEN","0","09:10","6","2","2","0","4","2","2","100","0","0","0","2","2","100","2","2","100","2","2","4","0","1","0","0","0","1","1"
"2014",64572,"Adelaide Lightning","Lightning","away","Jessica","Foley","J",,"J. Foley","","1","34:02","13","0","0","0","2","4","10","40","1","3","33","3","7","42","4","4","100","4","1","5","4","3","2","0","0","4","3"
"2014",64572,"Adelaide Lightning","Lightning","away","Kathleen","Scheer","K",,"K. Scheer","FWD","0","13:58","8","0","2","0","2","3","6","50","2","3","66","1","3","33","0","0","0","2","2","4","0","2","0","0","0","3","0"
"2014",64573,"UC Capitals","Capitals","home","Kristen","Veal","K",,"K. Veal","","1","32:24","9","0","0","0","2","2","7","28","0","4","0","2","3","66","5","8","62","4","0","4","4","4","3","0","0","1","6"
"2014",64573,"UC Capitals","Capitals","home","Tara","Hay","T",,"T. Hay","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64573,"UC Capitals","Capitals","home","Sarah","McAppion","S",,"S. McAppion","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
