"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on","plus_minus"
"2016",311815,"Adelaide Lightning","Lightning","away","Samantha","Logic","S","L","S. Logic","","1","38:15","19","2","2","14","8","17","47","0","2","0","8","15","53","3","4","75","4","3","7","3","3","1","1","1","2","4","-5"
"2016",311815,"Adelaide Lightning","Lightning","away","Colleen","Planeta","C","P","C. Planeta","","0","27:46","18","2","0","8","7","15","46","2","5","40","5","10","50","2","2","100","12","1","13","2","3","1","3","0","1","1","-6"
"2016",311816,"Bendigo Spirit","Spirit","home","Blake","Dietrick","B","D","B. Dietrick","","0","25:32","6","0","0","4","3","6","50","0","1","0","3","5","60","0","0","0","5","1","6","2","1","0","1","0","2","1","11"
"2016",311816,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A","W","A. Wilson","","0","01:45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2016",311816,"Bendigo Spirit","Spirit","home","Kerryn","Harrington","K","H","K. Harrington","","1","22:32","3","0","0","0","1","5","20","1","1","100","0","4","0","0","0","0","1","1","2","2","0","0","0","0","0","1","8"
"2016",311816,"Bendigo Spirit","Spirit","home","Heather","Oliver","H","O","H. Oliver","","0","23:47","4","0","0","2","1","6","16","0","0","0","1","6","16","2","2","100","4","1","5","3","3","0","0","0","3","1","12"
"2016",311816,"Bendigo Spirit","Spirit","home","Nayo","Raincock-Ekunwe","N","R","N. Raincock-Ekunwe","","1","29:19","18","8","0","10","7","10","70","0","0","0","7","10","70","4","5","80","8","6","14","0","3","0","1","0","2","5","21"
"2016",311816,"Bendigo Spirit","Spirit","home","Ashleigh","Spencer","A","S","A. Spencer","","0","04:46","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","-4"
"2016",311816,"Bendigo Spirit","Spirit","home","Nadeen","Payne","N","P","N. Payne","","1","20:25","6","2","0","4","2","4","50","0","1","0","2","3","66","2","2","100","3","0","3","0","1","0","0","0","4","0","12"
"2016",311816,"Bendigo Spirit","Spirit","home","Molly","Mathews","M","M","M. Mathews","","0","00:58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311816,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G","R","G. Richards","","0","25:57","6","2","0","6","3","8","37","0","0","0","3","8","37","0","0","0","2","1","3","0","2","0","0","1","0","0","5"
"2016",311816,"Bendigo Spirit","Spirit","home","Ashleigh","Karaitiana","A","K","A. Karaitiana","","1","20:59","2","0","0","2","1","4","25","0","3","0","1","1","100","0","2","0","2","0","2","0","0","1","0","0","3","2","2"
"2016",311816,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K","G","K. Griffin","","1","25:40","14","0","0","6","6","9","66","1","3","33","5","6","83","1","1","100","2","2","4","1","7","3","1","0","1","1","8"
"2016",311816,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J","C","J. Chalmers","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311816,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A","C","A. Clydesdale","","1","26:46","3","1","0","2","1","10","10","0","2","0","1","8","12","1","2","50","2","2","4","2","0","0","0","1","0","0","-2"
"2016",311816,"Dandenong Rangers","Rangers","away","Rachel","Antoniadou","R","A","R. Antoniadou","","0","00:00","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311816,"Dandenong Rangers","Rangers","away","Briahna","Whatman","B","W","B. Whatman","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311816,"Dandenong Rangers","Rangers","away","Stephanie","Cumming","S","C","S. Cumming","","1","27:38","7","1","0","4","3","10","30","0","0","0","3","10","30","1","2","50","2","2","4","0","0","1","0","0","2","2","-11"
"2016",311816,"Dandenong Rangers","Rangers","away","Jacinta","Kennedy","J","K","J. Kennedy","","0","17:56","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","3","0","3","1","1","0","0","0","1","0","-12"
"2016",311816,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C","B","C. Bibby","","0","06:39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2"
"2016",311816,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L","S","L. Scherf","","1","22:18","7","0","0","2","3","7","42","1","1","100","2","6","33","0","1","0","3","1","4","1","2","0","1","1","1","0","-5"
"2016",311816,"Dandenong Rangers","Rangers","away","Amelia","Todhunter","A","T","A. Todhunter","","0","20:18","4","0","0","2","2","3","66","0","0","0","2","3","66","0","0","0","1","0","1","0","1","0","0","0","2","2","-12"
"2016",311816,"Dandenong Rangers","Rangers","away","Sara","Blicavs","S","B","S. Blicavs","","1","22:13","5","0","0","0","2","13","15","0","0","0","2","13","15","1","2","50","1","2","3","0","2","0","0","1","4","1","-21"
"2016",311816,"Dandenong Rangers","Rangers","away","Natalie","Novosel","N","N","N. Novosel","","0","23:08","9","0","0","6","3","10","30","0","2","0","3","8","37","3","5","60","0","2","2","2","1","0","0","0","1","5","-6"
"2016",311816,"Dandenong Rangers","Rangers","away","Rosemary","Fadljevic","R","F","R. Fadljevic","","0","10:00","4","2","0","0","2","3","66","0","0","0","2","3","66","0","0","0","0","0","0","0","0","0","0","0","2","0","6"
"2016",311816,"Dandenong Rangers","Rangers","away","Ally","Malott","A","M","A. Malott","","1","22:59","5","0","0","0","2","7","28","0","1","0","2","6","33","1","2","50","1","2","3","0","3","0","0","0","1","1","-14"
"2016",311817,"Melbourne Boomers","Boomers","home","Tegan","Cunningham","T","C","T. Cunningham","","0","24:20","10","2","0","6","5","9","55","0","0","0","5","9","55","0","0","0","0","2","2","1","1","2","0","1","3","1","-7"
"2016",311817,"Melbourne Boomers","Boomers","home","Jessica","Bygate","J","B","J. Bygate","","1","25:50","8","2","0","6","4","5","80","0","0","0","4","5","80","0","0","0","5","3","8","1","2","1","0","0","1","0","-4"
"2016",311817,"Melbourne Boomers","Boomers","home","Brittany","Smart","B","S","B. Smart","","1","28:57","19","0","2","8","5","9","55","1","3","33","4","6","66","8","8","100","1","4","5","6","1","0","1","0","0","6","-11"
"2016",311817,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R","C","R. Cole","","0","22:20","8","2","2","4","3","7","42","0","0","0","3","7","42","2","2","100","2","1","3","4","1","1","0","0","2","2","6"
"2016",311817,"Melbourne Boomers","Boomers","home","Kasey","Burton","K","B","K. Burton","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311817,"Melbourne Boomers","Boomers","home","Rebecca","Ott","R","O","R. Ott","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311817,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O","T","O. Thompson","","1","30:50","12","0","2","4","5","13","38","0","0","0","5","13","38","2","2","100","3","4","7","3","2","1","0","1","2","3","2"
"2016",311817,"Melbourne Boomers","Boomers","home","Monique","Conti","M","C","M. Conti","","0","03:26","2","2","0","0","0","0","0","0","0","0","0","0","0","2","2","100","1","0","1","1","1","0","0","0","2","2","3"
"2016",311817,"Melbourne Boomers","Boomers","home","Madeleine","Garrick","M","G","M. Garrick","","1","26:32","14","2","0","2","5","13","38","4","7","57","1","6","16","0","0","0","3","0","3","1","2","3","0","0","4","0","-4"
"2016",311817,"Melbourne Boomers","Boomers","home","Alice","Kunek","A","K","A. Kunek","","1","37:40","12","0","0","4","5","15","33","1","5","20","4","10","40","1","1","100","2","1","3","7","3","1","0","0","4","6","0"
"2016",311817,"Perth Lynx","Lynx","away","Tessa","Lavey","T","L","T. Lavey","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311817,"Perth Lynx","Lynx","away","Antonia","Edmondson","A","E","A. Edmondson","","1","29:39","3","0","0","2","1","4","25","0","0","0","1","4","25","1","2","50","2","0","2","2","1","1","0","0","3","3","-1"
"2016",311817,"Perth Lynx","Lynx","away","Natalie","Burton","N","B","N. Burton","","1","16:11","2","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","1","2","3","0","1","0","0","0","4","1","-2"
"2016",311817,"Perth Lynx","Lynx","away","Carley","Mijovic","C","M","C. Mijovic","","1","38:11","27","6","0","10","10","19","52","5","8","62","5","11","45","2","2","100","4","2","6","2","3","0","1","0","3","5","6"
"2016",311817,"Perth Lynx","Lynx","away","Monica","Wright","M","W","M. Wright","","0","24:41","13","2","0","4","6","11","54","0","0","0","6","11","54","1","2","50","2","0","2","4","4","0","0","0","3","3","-8"
"2016",311817,"Perth Lynx","Lynx","away","Ashleigh","Grant","A","G","A. Grant","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311817,"Perth Lynx","Lynx","away","Sami","Whitcomb","S","W","S. Whitcomb","","1","30:36","16","0","6","6","6","12","50","1","5","20","5","7","71","3","3","100","3","0","3","5","2","2","0","0","5","4","10"
"2016",311817,"Perth Lynx","Lynx","away","Tenaya","Phillips","T","P","T. Phillips","","1","29:44","9","3","0","4","4","9","44","0","1","0","4","8","50","1","2","50","1","3","4","1","2","1","0","1","1","2","8"
"2016",311817,"Perth Lynx","Lynx","away","Kisha","Lee","K","L","K. Lee","","0","10:04","6","0","2","4","3","7","42","0","1","0","3","6","50","0","0","0","2","2","4","0","0","0","0","0","0","0","5"
"2016",311817,"Perth Lynx","Lynx","away","Ruth","Hamblin","R","H","R. Hamblin","","0","20:49","12","10","0","12","6","9","66","0","0","0","6","9","66","0","0","0","2","5","7","1","2","1","1","0","1","0","-3"
"2016",311818,"Townsville Fire","Fire","home","Natasha","Cloud","N","C","N. Cloud","","0","22:11","8","0","0","0","2","6","33","1","4","25","1","2","50","3","4","75","1","0","1","4","1","0","0","0","3","2","23"
"2016",311818,"Townsville Fire","Fire","home","Ainsley","Walsh","A","W","A. Walsh","","0","03:35","2","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","0","0","0","0","0","0","0","1","0","0","-2"
"2016",311818,"Townsville Fire","Fire","home","Haylee","Andrews","H","A","H. Andrews","","0","03:35","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","50","1","0","1","1","0","0","0","0","0","1","-2"
"2016",311818,"Townsville Fire","Fire","home","Suzy","Batkovic","S","B","S. Batkovic","","1","20:35","12","0","0","8","6","9","66","0","1","0","6","8","75","0","0","0","4","0","4","3","2","3","1","0","4","4","12"
"2016",311818,"Townsville Fire","Fire","home","Mia","Murray","M","M","M. Murray","","1","22:37","10","0","0","4","4","9","44","2","5","40","2","4","50","0","1","0","5","0","5","3","2","1","0","0","0","1","23"
"2016",311818,"Townsville Fire","Fire","home","Jacqui","Zelenka","J","Z","J. Zelenka","","0","09:46","2","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","2","0","2","0","0","0","0","0","0","0","-4"
"2016",311818,"Townsville Fire","Fire","home","Darcee","Garbin","D","G","D. Garbin","","0","21:39","11","0","0","4","4","7","57","1","2","50","3","5","60","2","3","66","3","3","6","3","0","3","0","0","1","2","22"
"2016",311818,"Townsville Fire","Fire","home","Amy","Kame","A","K","A. Kame","","0","16:35","9","2","0","2","4","7","57","1","1","100","3","6","50","0","0","0","2","1","3","1","3","0","0","0","1","1","7"
"2016",311818,"Townsville Fire","Fire","home","Chevannah","Paalvast","C","P","C. Paalvast","","0","15:04","6","2","0","2","2","4","50","1","2","50","1","2","50","1","1","100","0","0","0","2","0","0","0","1","0","1","17"
"2016",311818,"Townsville Fire","Fire","home","Kelly","Wilson","K","W","K. Wilson","","1","17:44","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","3","0","3","3","1","0","0","0","1","3","10"
"2016",311818,"Townsville Fire","Fire","home","Micaela","Cocks","M","C","M. Cocks","","1","18:35","6","0","0","0","1","3","33","1","2","50","0","1","0","3","6","50","1","0","1","1","3","0","0","0","0","3","11"
"2016",311818,"Townsville Fire","Fire","home","Kayla","Standish","K","S","K. Standish","","1","27:58","18","0","0","4","6","12","50","1","2","50","5","10","50","5","5","100","6","2","8","0","3","2","0","0","2","7","28"
"2016",311818,"Adelaide Lightning","Lightning","away","Alex","Ciabattoni","A","C","A. Ciabattoni","","0","14:39","0","0","0","0","0","4","0","0","2","0","0","2","0","0","0","0","1","0","1","0","1","0","0","0","3","0","-3"
"2016",311818,"Adelaide Lightning","Lightning","away","Jordan","Hunter","J","H","J. Hunter","","0","20:27","6","0","0","4","2","4","50","0","2","0","2","2","100","2","2","100","2","0","2","0","4","0","0","0","3","1","-22"
"2016",311818,"Adelaide Lightning","Lightning","away","Sarah","Elsworthy","S","E","S. Elsworthy","","0","25:41","3","0","0","2","1","5","20","0","1","0","1","4","25","1","1","100","2","1","3","2","5","1","0","0","1","1","-1"
"2016",311818,"Adelaide Lightning","Lightning","away","Anne","Hatchard","A","H","A. Hatchard","","1","17:01","0","0","0","0","0","7","0","0","4","0","0","3","0","0","0","0","3","0","3","2","2","0","0","0","3","2","-32"
"2016",311818,"Adelaide Lightning","Lightning","away","Laura","Hodges","L","H","L. Hodges","","1","27:23","20","4","0","12","9","22","40","0","0","0","9","22","40","2","2","100","8","2","10","0","1","1","0","1","3","1","-21"
"2016",311818,"Adelaide Lightning","Lightning","away","Jessica","Good","J","G","J. Good","","1","12:30","2","0","0","0","1","4","25","0","2","0","1","2","50","0","0","0","1","2","3","1","1","1","0","0","4","0","-13"
"2016",311818,"Adelaide Lightning","Lightning","away","Chelsea","Brook","C","B","C. Brook","","0","05:56","2","0","0","2","1","3","33","0","0","0","1","3","33","0","0","0","1","0","1","0","1","0","0","0","0","0","-1"
"2016",311818,"Adelaide Lightning","Lightning","away","Tayla","Roberts","T","R","T. Roberts","","0","15:47","2","2","0","2","1","1","100","0","0","0","1","1","100","0","0","0","3","3","6","0","2","0","0","0","3","1","-17"
"2016",311818,"Adelaide Lightning","Lightning","away","Samantha","Logic","S","L","S. Logic","","1","33:36","9","0","0","0","3","7","42","1","2","50","2","5","40","2","2","100","1","2","3","7","3","2","0","0","2","3","-16"
"2016",311818,"Adelaide Lightning","Lightning","away","Colleen","Planeta","C","P","C. Planeta","","1","26:56","12","2","0","6","5","9","55","1","5","20","4","4","100","1","2","50","5","0","5","0","3","0","2","0","3","3","-19"
"2016",311819,"Dandenong Rangers","Rangers","home","Aimie","Clydesdale","A","C","A. Clydesdale","","1","33:10","12","2","2","6","5","10","50","2","5","40","3","5","60","0","0","0","2","0","2","2","0","2","0","0","3","1","19"
"2016",311819,"Dandenong Rangers","Rangers","home","Rachel","Antoniadou","R","A","R. Antoniadou","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311819,"Dandenong Rangers","Rangers","home","Briahna","Whatman","B","W","B. Whatman","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311819,"Dandenong Rangers","Rangers","home","Stephanie","Cumming","S","C","S. Cumming","","1","36:24","31","6","6","12","11","19","57","5","8","62","6","11","54","4","4","100","11","1","12","4","2","1","0","1","0","3","19"
"2016",311819,"Dandenong Rangers","Rangers","home","Jacinta","Kennedy","J","K","J. Kennedy","","0","16:09","8","2","2","6","3","7","42","0","0","0","3","7","42","2","2","100","6","3","9","1","1","0","0","1","2","2","17"
"2016",311819,"Dandenong Rangers","Rangers","home","Chloe","Bibby","C","B","C. Bibby","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311819,"Dandenong Rangers","Rangers","home","Lauren","Scherf","L","S","L. Scherf","","0","16:42","6","2","0","6","3","7","42","0","1","0","3","6","50","0","0","0","2","0","2","0","2","0","0","0","4","0","6"
"2016",311819,"Dandenong Rangers","Rangers","home","Amelia","Todhunter","A","T","A. Todhunter","","0","07:52","3","0","0","0","1","4","25","1","1","100","0","3","0","0","0","0","0","1","1","1","0","0","0","0","0","0","4"
"2016",311819,"Dandenong Rangers","Rangers","home","Sara","Blicavs","S","B","S. Blicavs","","1","32:06","14","0","4","8","6","14","42","0","0","0","6","14","42","2","3","66","4","2","6","3","1","2","0","0","4","3","19"
"2016",311819,"Dandenong Rangers","Rangers","home","Natalie","Novosel","N","N","N. Novosel","","1","38:16","15","2","2","8","6","14","42","0","2","0","6","12","50","3","3","100","8","1","9","9","3","1","1","1","2","4","15"
"2016",311819,"Dandenong Rangers","Rangers","home","Rosemary","Fadljevic","R","F","R. Fadljevic","","0","02:53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","-1"
